run,seed,hft_frac,info_lag,book_volume,speed_mult,softlimit,n_iter,shock_it,shock_dp,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,stabilization_price,stabilization_price_ratio,stabilization_gap,acf_abs_ret_1,acf_abs_ret_5,vol_persistence,high_vol_cluster_share
40,40021320,0.2,1,300,2,100,500,200,-10,1.4376990756784709,1.7879241374221335,0.1062846580406654,11,0.8933333333333333,111.756,1.0328650646950093,-0.0328650646950092,0.50029705322332,0.0476908724659168,0.9574701655689876,0.2374581939799331
41,41021320,0.2,1,300,2,100,500,200,-10,1.683085963613414,1.652455731752711,0.0957551826258638,13,0.8,114.052,1.125883514313919,-0.1258835143139189,0.2583732977475168,0.2016113814442306,0.959043328323374,0.3879598662207358
42,42021320,0.2,1,300,2,100,500,200,-10,2.058075311702751,1.9267812275379868,0.1017119838872104,4,1.0,103.356,1.040845921450151,-0.040845921450151,0.5726900132695997,0.258142031077647,0.9767291999972132,0.451505016722408
43,43021320,0.2,1,300,2,100,500,200,-10,3.9016276906967127,6.789746112500191,0.25,68,1.0,89.27799999999999,0.9704130434782609,0.0295869565217392,0.616944952472746,0.1497975865333661,0.9744516678577372,0.7090301003344481
44,44021320,0.2,1,300,2,100,500,200,-10,1.516066030756312,2.5534094526736943,0.0940017905102954,2,1.0,156.3,1.3992837958818265,-0.3992837958818265,0.4814787839176522,0.1970346418013213,0.9720120606224324,0.2575250836120401
45,45021320,0.2,1,300,2,100,500,200,-10,4.175106913743677,3.733031131648562,0.4164332399626517,15,1.0,116.028,1.0833613445378152,-0.0833613445378151,0.3790732137725603,0.0332685092376681,0.9554377302177068,0.5183946488294314
46,46021320,0.2,1,300,2,100,500,200,-10,2.157673626566056,2.2534622220533365,0.4217221135029354,6,1.0,89.88,0.8794520547945205,0.1205479452054795,0.5916102994735551,0.2555507969553749,0.9773966147173092,0.3076923076923077
47,47021320,0.2,1,300,2,100,500,200,-10,2.0956644137260123,1.9107611911474476,0.1078341013824885,7,1.0,99.732,0.919188940092166,0.080811059907834,0.4089183149623366,0.1613068067055495,0.9821212154754744,0.4615384615384615
48,48021320,0.2,1,300,2,100,500,200,-10,0.5102586312018961,0.8982173587961423,0.5756097560975609,9,1.0,56.5,0.551219512195122,0.448780487804878,0.4881359542392193,0.3172605445657253,0.96365112100767,0.0334448160535117
49,49021320,0.2,1,300,2,100,500,200,-10,0.7399957301425769,0.602331448264461,0.0982142857142856,7,1.0,99.648,0.9885714285714284,0.0114285714285714,0.2119462377756471,0.1279787425207506,0.9633781459576436,0.0
50,50021320,0.2,1,300,2,100,500,200,-10,3.530200793510174,4.538695643214686,0.1186440677966102,14,1.0,109.766,1.0335781544256122,-0.0335781544256121,0.3814470062645879,0.0981386795809545,0.9532206851638452,0.8762541806020067
51,51021320,0.2,1,300,2,100,500,200,-10,2.8493295902173985,2.775862230693687,0.1812688821752266,23,1.0,105.076,1.0581671701913395,-0.0581671701913395,0.3721668813874212,0.3236978694782151,0.9624540192937412,0.411371237458194
52,52021320,0.2,1,300,2,100,500,200,-10,5.028948655323796,5.287785141633114,0.3149688149688149,26,0.9166666666666666,89.334,0.9286278586278588,0.0713721413721413,0.5691607588411349,0.38705151354007,0.9782985781419796,0.6989966555183946
53,53021320,0.2,1,300,2,100,500,200,-10,1.925894942830186,2.3046900374943244,0.0873320537428023,9,0.9733333333333334,107.116,1.0279846449136276,-0.0279846449136276,0.349739031991743,0.2447759822120761,0.9715420079452846,0.334448160535117
54,54021320,0.2,1,300,2,100,500,200,-10,2.544728855328578,2.590230724009243,0.3295454545454545,8,1.0,72.988,0.8294090909090909,0.1705909090909091,0.3908412545844168,0.0584354985446778,0.9587096980296672,0.4280936454849498
55,55021320,0.2,1,300,2,100,500,200,-10,1.0883723207024938,1.0286662827416773,0.0769230769230769,2,1.0,100.448,1.0302358974358976,-0.0302358974358976,0.5041840466786633,0.3523824979411041,0.9791127890686347,0.0133779264214046
56,56021320,0.2,1,300,2,100,500,200,-10,1.8424687704448344,2.250894124160685,0.1357779980178394,10,0.9733333333333334,105.286,1.0434687809712584,-0.0434687809712583,0.4412454869807399,0.1555759864503322,0.9683744991999048,0.3779264214046823
57,57021320,0.2,1,300,2,100,500,200,-10,2.103710309517632,2.1080728363415067,0.2781954887218044,19,1.0,82.852,0.8899248120300752,0.1100751879699247,0.3577899373695898,0.0674808432305887,0.9544035165659548,0.3712374581939799
58,58021320,0.2,1,300,2,100,500,200,-10,3.2299108983603997,4.504409989709525,0.0927092709270926,35,0.9233333333333332,117.834,1.0606120612061207,-0.0606120612061207,0.4449278944525978,0.0280152995102436,0.9490192428382656,0.8862876254180602
59,59021320,0.2,1,300,2,100,500,200,-10,1.314506028059818,1.6823837243602753,0.315524193548387,18,1.0,105.71000000000002,1.0656250000000005,-0.0656250000000002,0.6110291835732429,0.397820779047723,0.9854056699095018,0.1605351170568562
60,60021320,0.2,1,300,2,100,500,200,-10,3.5906612891538,4.612215040874648,0.1916757940854326,300,1.0,172.9,1.8937568455640743,-0.8937568455640745,0.3746096947442645,0.305278925718658,0.9702983595785252,0.5719063545150501
61,61021320,0.2,1,300,2,100,500,200,-10,1.5936741968165904,1.6121456975332935,0.2776176753121997,1,1.0,104.004,0.9990778097982708,0.0009221902017291,0.3980031781613429,0.1297352942574696,0.953476766713466,0.217391304347826
62,62021320,0.2,1,300,2,100,500,200,-10,4.907880388967522,4.7661117236133315,0.2323232323232323,21,0.9566666666666668,105.598,1.0666464646464648,-0.0666464646464648,0.4433870580182654,0.124224431347781,0.9671258761135892,0.8461538461538461
63,63021320,0.2,1,300,2,100,500,200,-10,1.6927447307708032,1.7154730894445749,0.5101289134438305,12,1.0,103.94,0.9570902394106814,0.0429097605893186,0.441024753654511,0.1918138710412202,0.9619531071252068,0.3110367892976589
64,64021320,0.2,1,300,2,100,500,200,-10,1.5477335022041832,1.9617479173865893,0.7563025210084033,99,1.0,83.51,0.8772058823529412,0.1227941176470588,0.3764494928682682,0.0677577603715594,0.943730355554566,0.2107023411371237
65,65021320,0.2,1,300,2,100,500,200,-10,1.3006268931292717,1.4656782220992126,0.1548527808069793,8,1.0,90.484,0.9867393675027262,0.0132606324972738,0.2010800066163638,0.097215567385016,0.9621090013363608,0.197324414715719
66,66021320,0.2,1,300,2,100,500,200,-10,6.106138312520058,5.964515685053454,0.3889392565729827,27,1.0,122.52400000000002,1.110825022665458,-0.1108250226654579,0.6141035363045689,0.258625316659304,0.9766136090355616,0.6020066889632107
67,67021320,0.2,1,300,2,100,500,200,-10,2.7730684972950987,1.628767031718731,0.3399209486166007,3,1.0,137.00600000000003,1.0830513833992097,-0.0830513833992097,0.6260061770066107,0.1101904113970764,0.9744366020522668,0.294314381270903
68,68021320,0.2,1,300,2,100,500,200,-10,2.7826804204896103,2.5803913982443367,0.4500959692898273,138,1.0,116.126,1.1144529750479846,-0.1144529750479845,0.2959802558718699,0.218213388678039,0.9679030809078316,0.3779264214046823
69,69021320,0.2,1,300,2,100,500,200,-10,0.4904222583599777,0.6893910472623996,0.1535135135135135,19,1.0,101.628,1.098681081081081,-0.0986810810810809,0.5087508650627175,0.1756989808719143,0.9724031235216016,0.0
70,70021320,0.2,1,300,2,100,500,200,-10,2.206577032192082,1.3205252914534769,0.3270099367660343,8,1.0,109.358,0.9878771454381208,0.0121228545618791,0.7580502081281183,0.1436360548111957,0.9809863348388874,0.3210702341137124
71,71021320,0.2,1,300,2,100,500,200,-10,4.28693237368944,6.061190962203012,0.7190751445086706,20,1.0,71.59200000000001,0.8276531791907515,0.1723468208092484,0.4314485513432091,0.0732273791651929,0.9683828746893,0.5083612040133779
72,72021320,0.2,1,300,2,100,500,200,-10,0.7859471153035795,0.665711345697482,0.2446448703494927,8,1.0,93.712,1.0565050732807215,-0.0565050732807215,0.5079613808430435,0.3288577333710377,0.9737369146235452,0.0802675585284281
73,73021320,0.2,1,300,2,100,500,200,-10,1.1318107475968364,1.1092827244854042,0.1541850220264317,8,1.0,85.084,0.9370484581497798,0.0629515418502202,0.4978419699855988,0.0894587919629354,0.9730308333574552,0.0936454849498327
74,74021320,0.2,1,300,2,100,500,200,-10,1.2917154734757963,1.7306663716484842,0.2723577235772358,300,0.7833333333333333,92.406,0.9390853658536584,0.0609146341463414,0.4466896870603872,0.0946621939322721,0.9614717426344844,0.3277591973244147
75,75021320,0.2,1,300,2,100,500,200,-10,6.913968584384458,10.756981170815008,0.2831858407079646,22,0.89,94.85,1.049225663716814,-0.049225663716814,0.4573997836937958,0.1725820054906603,0.976474654309769,0.9464882943143812
76,76021320,0.2,1,300,2,100,500,200,-10,3.3950339510995167,2.845716762997211,0.3638095238095238,34,1.0,111.84,1.0651428571428572,-0.0651428571428571,0.4968046241491928,0.1828991558229183,0.957814154117538,0.3210702341137124
77,77021320,0.2,1,300,2,100,500,200,-10,0.8995683255066571,1.193376141191924,0.1810250817884406,14,1.0,88.89200000000001,0.9693784078516904,0.0306215921483096,0.3990953947761498,0.1769458267949274,0.959748262696113,0.060200668896321
78,78021320,0.2,1,300,2,100,500,200,-10,2.3880457500367736,3.8436086178966535,0.2507462686567164,19,1.0,84.366,0.8394626865671642,0.1605373134328358,0.1588769789724941,0.1714066318758906,0.959173768174337,0.6822742474916388
79,79021320,0.2,1,300,2,100,500,200,-10,1.1224494016592368,1.3418854491237304,0.116504854368932,6,1.0,94.528,0.917747572815534,0.082252427184466,0.5347131180333614,0.3602079336990615,0.9788658549505688,0.0735785953177257
80,80021320,0.2,1,300,2,100,500,200,-10,1.3421291531567563,1.5855929808679108,0.1026339691189827,10,1.0,160.60000000000002,1.4586739327883744,-0.4586739327883744,0.5010541841385557,0.2302702714340439,0.9779374059152884,0.2842809364548495
81,81021320,0.2,1,300,2,100,500,200,-10,2.4975268371090125,2.308718754978866,0.4025270758122743,23,1.0,109.71599999999998,0.9902166064981948,0.0097833935018052,0.5229151665701746,0.2624023573491025,0.9801090101493232,0.2742474916387959
82,82021320,0.2,1,300,2,100,500,200,-10,1.4979377270545189,0.9743673393374488,0.2274741506646972,300,1.0,109.876,1.622983751846381,-0.622983751846381,0.3159607140501952,0.0419645323637686,0.936845180087262,0.2006688963210702
83,83021320,0.2,1,300,2,100,500,200,-10,5.143403045117035,7.409493827237439,0.1065400843881856,28,0.94,97.76,1.0312236286919831,-0.0312236286919831,0.3838104087260222,0.1874041758371972,0.9614761983936436,1.0
84,84021320,0.2,1,300,2,100,500,200,-10,1.2722283260212477,1.2383756144870108,0.1771894093686355,12,1.0,109.128,1.111283095723014,-0.1112830957230139,0.3169036717158403,0.1168612222917049,0.9622903632795786,0.2575250836120401
85,85021320,0.2,1,300,2,100,500,200,-10,2.1020544225568996,1.9890738097249043,0.162027833001988,11,1.0,118.392,1.1768588469184893,-0.1768588469184893,0.275789889419278,0.2063692281797838,0.9510756042047788,0.3010033444816054
86,86021320,0.2,1,300,2,100,500,200,-10,2.912321255702047,4.591753362034054,0.265914585012087,25,1.0,143.8,1.1587429492344885,-0.1587429492344885,0.2876116501078271,0.297325299873175,0.9614891607025526,0.4682274247491639
87,87021320,0.2,1,300,2,100,500,200,-10,1.4189163198553203,1.046917036646848,0.0863970588235293,5,1.0,126.16599999999998,1.1596139705882351,-0.1596139705882351,0.3948500226138897,0.0956148530947293,0.9674164979625806,0.1505016722408027
88,88021320,0.2,1,300,2,100,500,200,-10,0.7220739968012606,0.8688174589096597,0.467680608365019,32,1.0,102.352,0.9729277566539924,0.0270722433460075,0.3571659901581606,0.1915931543354682,0.9435519940870052,0.0668896321070234
89,89021320,0.2,1,300,2,100,500,200,-10,2.696827692606892,2.949252426129876,0.25,14,1.0,157.39999999999998,1.5739999999999998,-0.5739999999999998,0.4189086708180841,0.1403639084220356,0.9669174086153652,0.3244147157190635
90,90021320,0.2,1,300,2,100,500,200,-10,0.51871488022528,0.6305258827999026,0.0544554455445544,6,1.0,103.204,1.0218217821782178,-0.0218217821782178,0.2942208582937997,0.0554757136488152,0.9558573004522032,0.0
91,91021320,0.2,1,300,2,100,500,200,-10,4.2540409395023415,4.237110286705153,0.3123893805309734,10,1.0,106.62799999999996,0.9436106194690262,0.0563893805309737,0.4672257930330405,0.1955896831577179,0.9732673334056896,0.5719063545150501
92,92021320,0.2,1,300,2,100,500,200,-10,1.6390031891059356,1.6566880239851405,0.34037558685446,22,1.0,95.26,1.118075117370892,-0.118075117370892,0.4416320588096315,0.1783984825220919,0.9603911788545656,0.2842809364548495
93,93021320,0.2,1,300,2,100,500,200,-10,1.0770698642115728,1.3189300275901272,0.1705227077977721,11,0.3733333333333333,103.32599999999998,0.8853984575835474,0.1146015424164526,0.4246740269664074,0.2943853410536159,0.973915062723156,0.1839464882943143
94,94021320,0.2,1,300,2,100,500,200,-10,3.658056770068766,2.847439337756894,0.3300589390962671,9,1.0,96.58599999999998,0.9487819253438112,0.0512180746561887,0.514588936506761,0.1319887086440543,0.9672014144235628,0.3010033444816054
95,95021320,0.2,1,300,2,100,500,200,-10,2.1459630938438363,1.5876870021591627,0.1705739692805174,7,1.0,118.46599999999998,0.9576879547291832,0.0423120452708166,0.4161541486381054,0.1547977354814866,0.9677086436829716,0.471571906354515
96,96021320,0.2,1,300,2,100,500,200,-10,2.3229173031775905,2.200296897288348,0.2922279792746114,30,1.0,113.36,1.1747150259067358,-0.1747150259067358,0.7206117472390109,0.3631008559431682,0.9822324020370526,0.2240802675585284
97,97021320,0.2,1,300,2,100,500,200,-10,1.631645818340152,1.2348942827247869,0.4196750902527076,32,1.0,103.428,0.9334657039711192,0.0665342960288807,0.4832403194196281,0.3062514510228448,0.9810226354839728,0.2207357859531772
98,98021320,0.2,1,300,2,100,500,200,-10,0.5357359217503084,0.7393379973645112,0.4748062015503876,9,1.0,102.35,0.9917635658914729,0.0082364341085272,0.3677189511392194,0.111600381132605,0.969175796142746,0.0334448160535117
99,99021320,0.2,1,300,2,100,500,200,-10,3.294116452051186,3.955098552343217,0.3035878564857405,11,1.0,99.97,0.9196872125114997,0.0803127874885004,0.4628862245729876,0.2630739403918721,0.9772515113232152,0.4381270903010033
100,100021320,0.2,1,300,2,100,500,200,-10,4.47624314359941,4.488172014869895,0.3042529989094875,9,1.0,100.508,1.096052344601963,-0.0960523446019629,0.2965411182268085,-0.0007901726105163,0.931604681479031,0.6321070234113713
101,101021320,0.2,1,300,2,100,500,200,-10,1.8561829098197076,2.395930130180872,0.4702970297029702,11,1.0,79.7,0.7891089108910891,0.2108910891089108,0.4966857526131696,0.314268190173467,0.9839594489492756,0.2876254180602006
102,102021320,0.2,1,300,2,100,500,200,-10,2.0350615301096915,2.2260453300118885,0.2835680751173709,27,0.5533333333333333,104.41400000000002,0.9804131455399062,0.0195868544600937,0.5184490960545732,0.3581818430582343,0.984233577485522,0.2307692307692307
103,103021320,0.2,1,300,2,100,500,200,-10,1.9408236286783875,2.2216960876839673,0.3480769230769231,29,1.0,99.924,0.9608076923076924,0.0391923076923077,0.4591456307759354,0.1294691778121963,0.970323444233099,0.334448160535117
104,104021320,0.2,1,300,2,100,500,200,-10,3.751105272598448,4.336532533351681,0.4406215316315205,6,0.9966666666666668,106.85599999999998,1.1859711431742508,-0.1859711431742507,0.2868371028167787,0.2486992501194166,0.9699791967385784,0.5418060200668896
105,105021320,0.2,1,300,2,100,500,200,-10,0.9666451199385908,0.9737647461676084,0.1705882352941176,212,1.0,125.486,1.0545042016806725,-0.0545042016806722,0.4918049980203989,0.2174471987094113,0.9647538116079448,0.1806020066889632
106,106021320,0.2,1,300,2,100,500,200,-10,1.8593194228036445,2.113078301988482,0.208768267223382,9,1.0,87.34999999999998,0.9117954070981208,0.0882045929018791,0.4674252412006508,0.1770606310988494,0.9721684334527024,0.4648829431438127
107,107021320,0.2,1,300,2,100,500,200,-10,1.9009868495183704,2.3349390603780265,0.2286023835319609,10,0.56,80.322,0.8702275189599133,0.1297724810400866,0.4459345210325563,0.078562404402818,0.9682752360819524,0.4046822742474916
108,108021320,0.2,1,300,2,100,500,200,-10,1.7056083560141762,1.5327922974741233,0.2921225382932166,13,1.0,103.92999999999998,1.1370897155361048,-0.1370897155361048,0.3983533964350224,0.1997152869736474,0.9708457043103014,0.1337792642140468
109,109021320,0.2,1,300,2,100,500,200,-10,1.690234735348171,1.53068471688017,0.1407657657657657,300,1.0,100.936,1.1366666666666667,-0.1366666666666667,0.6566791874632675,0.212709470731994,0.9775629001485392,0.2073578595317725
110,110021320,0.2,1,300,2,100,500,200,-10,3.3752596379740685,4.044194835697065,0.1639522258414766,15,0.97,88.00999999999998,0.9555917480998912,0.0444082519001087,0.4655380639172629,0.1390303658429287,0.9666924059015048,0.6521739130434783
111,111021320,0.2,1,300,2,100,500,200,-10,6.258847734468393,5.2717372428490075,0.3339862879529872,5,0.9933333333333332,107.996,1.057747306562194,-0.057747306562194,0.5850995276624223,0.3219090515541152,0.9764594544578358,0.6086956521739131
112,112021320,0.2,1,300,2,100,500,200,-10,3.056446678234518,4.221892801423554,0.1672794117647059,23,1.0,115.5,1.0615808823529411,-0.0615808823529411,0.4024871330907011,0.3797842146610637,0.9690718008141888,0.6387959866220736
113,113021320,0.2,1,300,2,100,500,200,-10,2.02471925232233,1.6273004517126617,0.264591439688716,10,1.0,96.372,0.9374708171206227,0.0625291828793772,0.3768351795541335,0.1430423241701797,0.960621108387284,0.3110367892976589
114,114021320,0.2,1,300,2,100,500,200,-10,2.455343738390886,2.425169287853516,0.4359233097880928,16,1.0,101.62,1.0254288597376389,-0.0254288597376388,0.5594060239093789,0.1600638244786929,0.9725100909128392,0.2709030100334448
115,115021320,0.2,1,300,2,100,500,200,-10,2.8375693604146264,2.696635029333752,0.0946462715105161,7,1.0,139.942,1.3378776290630976,-0.3378776290630976,0.5544940998374641,0.2383528837867004,0.9738673968865842,0.3979933110367893
116,116021320,0.2,1,300,2,100,500,200,-10,1.951264326996544,2.212124294145199,0.1007423117709438,1,1.0,100.49599999999998,1.0657051961823965,-0.0657051961823964,0.3712221860447217,0.1411234253008879,0.9620526612769632,0.3244147157190635
117,117021320,0.2,1,300,2,100,500,200,-10,4.325086881254545,3.324050613688619,0.1856410256410255,13,1.0,103.236,1.058830769230769,-0.058830769230769,0.4073838278341826,0.2224601351107685,0.9642280986127336,0.6120401337792643
118,118021320,0.2,1,300,2,100,500,200,-10,1.2081025783278216,1.9707242308008024,0.3891891891891892,31,1.0,89.406,0.9665513513513514,0.0334486486486486,0.5866301698462859,0.4693812884369851,0.9869910708627754,0.1404682274247491
