fast_share,run,vol_ratio,spread_ratio,recovery_time,max_drawdown,mm_panic_ratio
0.7,14,1.4181519854175617,1.4577452040575627,18,0.09906542056074762,1.0
0.7,15,1.110292969102581,1.2564802121472016,300,0.14473684210526314,1.0
0.7,16,1.2038398991188723,1.1603341029732566,8,0.11835506519558672,1.0
0.7,17,1.131454466020052,1.2354329761555705,10,0.14450867052023122,1.0
0.7,18,1.0690688807673439,0.9846690391025044,40,0.10311284046692602,1.0
0.7,19,1.2447200616703171,1.4489377863649175,26,0.09295499021526418,1.0
0.7,20,1.4392418371620175,1.8236579887284698,12,0.18689788053949896,1.0
0.7,21,1.4458941826759437,1.7612717766242885,12,0.11290322580645164,1.0
0.7,22,1.1892483122193143,1.318543984138979,10,0.0905550146056475,1.0
0.7,23,1.141789407575646,1.2391692457949206,300,0.205020920502092,1.0
0.7,24,1.6726708908200012,1.9055364014392577,27,0.10942578548212345,1.0
0.7,25,1.6156845847142982,2.6814009000195136,300,0.12512926577042408,0.9833333333333333
0.7,26,1.2769982551924581,1.9726754899675336,7,0.11398963730569948,0.99
0.7,27,1.4469816188602338,1.4920868286422386,13,0.10720887245841043,1.0
0.7,28,2.119588313833948,1.6023028377965465,27,0.09486166007905146,0.9433333333333334
0.7,29,1.1506214654787679,1.198618278782692,76,0.13146997929606613,1.0
0.8,0,1.3223475105095641,1.4952614024238358,54,0.1044776119402985,1.0
0.8,1,0.9873028238581736,1.090110740183658,300,0.11038961038961041,1.0
0.8,2,1.3794541705819388,1.1873748998752585,6,0.09865470852017937,1.0
0.8,3,1.2432424589340758,1.5352827697874316,46,0.11996066863323503,1.0
0.8,4,2.0680687326060356,1.9064016442380678,11,0.16417910447761203,1.0
0.8,5,1.9310614635474947,2.1250621795853384,300,0.10914760914760914,0.9666666666666667
0.8,6,1.3349985449025696,1.4720027479926314,78,0.10824742268041238,1.0
0.8,7,1.046018394470385,1.2413916220390973,222,0.09783845278725833,1.0
0.8,8,1.3985232650130963,1.3217467037923993,9,0.11505273250239693,1.0
0.8,9,1.3183664299484124,1.3614389251362016,57,0.0877944325481799,1.0
