run,seed,hft_frac,info_lag,book_volume,speed_mult,softlimit,n_iter,shock_it,shock_dp,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,acf_abs_ret_1,acf_abs_ret_5,vol_persistence,high_vol_cluster_share
5,5000620,0.0,0,600,2,100,500,200,-10,2.0622957720308306,2.4994550440355328,0.26958955223880604,49,1.0,0.5173561137054599,0.29044110485351393,0.9822633505973563,0.3010033444816054
6,6000620,0.0,0,600,2,100,500,200,-10,1.4679380459823022,1.0693264246971388,0.09236569274269554,10,1.0,0.21455614688293567,0.24140633025376992,0.9563555188942847,0.15384615384615385
7,7000620,0.0,0,600,2,100,500,200,-10,1.4908220479982173,1.6039710350429044,0.09615384615384616,12,0.9833333333333333,0.34580018724540923,0.24683024344388374,0.970957214348807,0.15384615384615385
8,8000620,0.0,0,600,2,100,500,200,-10,3.463328570628363,3.9706299644390555,0.09707112970711293,12,1.0,0.3097537769719083,0.10571996792170651,0.9639577373310729,0.7090301003344481
9,9000620,0.0,0,600,2,100,500,200,-10,1.0630689416828578,1.196677321184653,0.21161048689138573,35,1.0,0.4514544698941393,0.0783807674836285,0.9771799220933134,0.0903010033444816
10,10000620,0.0,0,600,2,100,500,200,-10,2.2618900920556215,1.9817449694888742,0.10163934426229505,13,0.9633333333333334,0.25829518799907364,0.12578269265039607,0.941100782453875,0.4214046822742475
11,11000620,0.0,0,600,2,100,500,200,-10,2.628441222398346,3.4338815667813334,0.10410094637223967,17,0.9433333333333334,0.2011980809013389,0.08580592247680141,0.9523028642536571,0.9063545150501672
12,12000620,0.0,0,600,2,100,500,200,-10,0.8226052681332515,0.8428011249978142,0.15666041275797363,300,1.0,0.227920488132116,-0.0974229641447911,0.9367840014861516,0.05351170568561873
13,13000620,0.0,0,600,2,100,500,200,-10,1.3902706127009121,1.1635360494082587,0.07423971377459747,9,1.0,0.21087048585123838,0.06836484554281695,0.9379051488222021,0.16722408026755853
14,14000620,0.0,0,600,2,100,500,200,-10,2.4984224388119785,2.446188479237154,0.18096357226792,9,1.0,0.24847298615439328,0.12489387784357399,0.960806100641997,0.4280936454849498
15,15000620,0.0,0,600,2,100,500,200,-10,1.9185216530057778,2.4378363658113664,0.12086776859504135,35,1.0,0.24968862214366283,0.029242029276580338,0.9567981940021093,0.5150501672240803
16,16000620,0.0,0,600,2,100,500,200,-10,2.9036726575168865,2.4789507378621662,0.19899497487437184,35,1.0,0.2981124026619567,0.006972874780848224,0.9468398800271016,0.5518394648829431
17,17000620,0.0,0,600,2,100,500,200,-10,2.4691441590653866,3.233496024750079,0.17122593718338405,20,1.0,0.38464348686905503,0.12213322238081209,0.9737152800529965,0.6923076923076923
18,18000620,0.0,0,600,2,100,500,200,-10,1.2310060590078378,2.924013599238237,0.15344467640918583,1,1.0,0.2954108328612252,0.10396937961140483,0.970197884900393,0.4414715719063545
19,19000620,0.0,0,600,2,100,500,200,-10,0.8885801859645285,1.0847348127604342,0.19415448851774525,3,1.0,0.3650709827731121,0.05858852805532369,0.9624338031042328,0.09698996655518395
