run,seed,hft_frac,info_lag,softlimit,speed_mult,n_iter,shock_it,shock_dp,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,acf_abs_ret_1,acf_abs_ret_5,vol_persistence,high_vol_cluster_share
25,2504102,0.4,0,100,2,500,200,-10,1.2819277074924733,0.8930352342008626,0.14255543822597677,7,1.0,0.2956385746871069,0.12625044488048712,0.9590812079277441,0.046822742474916385
26,2604102,0.4,0,100,2,500,200,-10,1.9649272187276878,1.6815307527062582,0.20762711864406788,19,1.0,0.2184906930976771,0.2262558245364604,0.9739406899418038,0.4882943143812709
27,2704102,0.4,0,100,2,500,200,-10,3.2936045725186065,3.649067113199106,0.39888682745825604,178,1.0,0.20793251949099228,0.14771011638814235,0.9681292946509378,0.5652173913043478
28,2804102,0.4,0,100,2,500,200,-10,4.108589261252057,2.213857638207133,0.10746003552397863,18,1.0,0.26151413886185115,0.06902236572619386,0.9670850066463056,0.34448160535117056
29,2904102,0.4,0,100,2,500,200,-10,1.3482000731487238,1.4977225586276266,0.08820160366552122,2,1.0,0.15849492931610962,0.2122238756182148,0.956085893600809,0.35785953177257523
0,6102,0.6,0,100,2,500,200,-10,1.7405414650189213,2.036880914836949,0.14256198347107435,11,0.22,0.4512695819684154,0.2920921877859952,0.9704317828585153,0.4280936454849498
1,106102,0.6,0,100,2,500,200,-10,4.773449348168577,4.875269249180192,0.28064842958459985,12,1.0,0.291532966524748,0.27430982800458453,0.977169129443884,0.782608695652174
2,206102,0.6,0,100,2,500,200,-10,3.61595643575519,4.622436412661424,0.15375854214123008,33,1.0,0.2796693585096994,0.10645928057216582,0.9605736147309442,0.7123745819397993
3,306102,0.6,0,100,2,500,200,-10,3.9567449111194004,2.8343232521265653,0.381139489194499,22,1.0,0.2939439451999675,0.05847066695717006,0.9565119537504853,0.5618729096989966
4,406102,0.6,0,100,2,500,200,-10,2.025796878737846,1.8180801803494933,0.22165991902834,19,1.0,0.3013264614906492,0.023910171975538682,0.9273992001756305,0.2040133779264214
5,506102,0.6,0,100,2,500,200,-10,2.6907175741919027,2.046706112286924,0.09404990403071015,7,1.0,0.20983455869459702,0.1253269026989976,0.957573355308339,0.5518394648829431
6,606102,0.6,0,100,2,500,200,-10,3.5690312748320254,3.039598387912191,0.2794612794612794,2,1.0,0.2815088753475391,0.20741023258457664,0.9718201447410777,0.725752508361204
7,706102,0.6,0,100,2,500,200,-10,2.434447176681115,2.9178799816954757,0.29237288135593226,36,1.0,0.3835489636010707,0.11581595518979476,0.9633392189109324,0.5016722408026756
8,806102,0.6,0,100,2,500,200,-10,5.863492326904992,5.888588816971263,0.3263473053892216,3,1.0,0.28672160484016196,0.17264354159846895,0.9654001061778004,0.9531772575250836
9,906102,0.6,0,100,2,500,200,-10,4.931109998131571,3.038066680926128,0.13960703205791106,25,1.0,0.10467789581618964,0.3444287953972372,0.9569152309664497,0.7357859531772575
10,1006102,0.6,0,100,2,500,200,-10,1.0644024705691704,1.0226515816647843,0.23623853211009183,9,1.0,0.3530712838147954,0.15220213653412412,0.9563006384292794,0.14715719063545152
11,1106102,0.6,0,100,2,500,200,-10,4.334424842710003,8.28360053992236,0.11707841031149294,18,0.9766666666666667,0.1762291623591438,0.0393869934967084,0.9346830769073728,0.9297658862876255
12,1206102,0.6,0,100,2,500,200,-10,3.538439141936396,5.0114163002495715,0.10395010395010394,30,0.49,0.28449875622579773,0.150370694510482,0.9570065096863684,0.7357859531772575
13,1306102,0.6,0,100,2,500,200,-10,1.0994469968930591,1.096806656072362,0.2142857142857144,20,1.0,0.3087978696106574,0.3166191942932408,0.9734370424680919,0.34782608695652173
14,1406102,0.6,0,100,2,500,200,-10,1.6654740311804135,1.2483904099614425,0.12368972746331248,37,1.0,0.3180474428080568,0.15070610182558825,0.9568379638751159,0.27424749163879597
15,1506102,0.6,0,100,2,500,200,-10,1.300314166678723,1.4362578184943946,0.10416666666666667,15,1.0,0.3200974676091696,0.2262684010977096,0.9603358707370568,0.17391304347826086
16,1606102,0.6,0,100,2,500,200,-10,2.348592387294852,2.175928462499332,0.09065934065934071,18,1.0,0.4082699170258482,0.08419903050510805,0.9725030387037484,0.38127090301003347
17,1706102,0.6,0,100,2,500,200,-10,3.0215470027211033,2.302227242405205,0.396600566572238,300,1.0,0.2757502890849297,0.21845011264678993,0.9639881721070368,0.5719063545150501
18,1806102,0.6,0,100,2,500,200,-10,1.6010296967702733,1.205390064155265,0.21843434343434348,300,1.0,0.5431745576550826,0.03801465844253236,0.9558890916402959,0.23076923076923078
19,1906102,0.6,0,100,2,500,200,-10,2.2446743592743847,1.625846501494383,0.09781477627471376,11,1.0,0.20934513804394989,-0.008776971181030789,0.9678074102136959,0.2809364548494983
20,2006102,0.6,0,100,2,500,200,-10,1.1729700752277115,1.3687820817551208,0.24934612031386233,300,0.52,0.2942771695059657,0.21282062609238198,0.9625844877912312,0.22408026755852842
21,2106102,0.6,0,100,2,500,200,-10,2.293219547937895,2.483912370062087,0.30529595015576316,14,1.0,0.22421350499877016,0.2113125836644075,0.9636985857424808,0.5150501672240803
22,2206102,0.6,0,100,2,500,200,-10,6.650241053279016,6.254988541374192,0.4528301886792453,22,1.0,0.19363800141395734,0.11376068431008783,0.9338984211240455,0.6086956521739131
23,2306102,0.6,0,100,2,500,200,-10,2.210831810664375,2.6970446682595086,0.24829600778967867,74,1.0,0.4509776947450372,0.30454113884029776,0.9759194415004847,0.40468227424749165
24,2406102,0.6,0,100,2,500,200,-10,2.6621973913792694,2.5733172764447896,0.28220255653883974,300,1.0,0.19262655051278676,0.087763054077817,0.9653320471354216,0.5919732441471572
25,2506102,0.6,0,100,2,500,200,-10,0.782049301870282,0.9370540313667693,0.18123667377398722,0,1.0,0.30490906454742644,0.1093559294999254,0.970096770153442,0.07357859531772576
26,2606102,0.6,0,100,2,500,200,-10,0.608386335873753,0.8232421019786804,0.09911894273127754,4,1.0,0.39133074980383387,0.25025461878570465,0.9733216903329522,0.023411371237458192
27,2706102,0.6,0,100,2,500,200,-10,4.397749631204322,3.540566956919212,0.23629489603024575,8,1.0,0.32612625414671587,0.21394493779182416,0.9738449891119064,0.6755852842809364
28,2806102,0.6,0,100,2,500,200,-10,2.2269017494050583,3.2401604028310045,0.35729613733905585,26,1.0,0.2822044400185195,0.06016027087221428,0.9346814865567129,0.5418060200668896
29,2906102,0.6,0,100,2,500,200,-10,3.003061387096289,2.4141837200841167,0.26347914547304163,37,1.0,0.16814522371263674,0.19516155280243952,0.9654532107896596,0.5384615384615384
0,8102,0.8,0,100,2,500,200,-10,2.725245714204229,2.4333708171193353,0.4418777943368106,21,1.0,0.33236304824898666,0.13232874006729212,0.947134877389437,0.5183946488294314
1,108102,0.8,0,100,2,500,200,-10,1.0358102105972347,2.93061235275671,0.16289104638619212,300,0.9133333333333333,0.14904913397788247,0.1847715858959566,0.9191417837861947,0.3110367892976589
2,208102,0.8,0,100,2,500,200,-10,4.494042055330993,4.36874699316633,0.36669470142977295,51,1.0,0.282144305605926,0.09617703770655267,0.9487134257723339,0.8528428093645485
3,308102,0.8,0,100,2,500,200,-10,1.4139603695256615,1.3636961769884315,0.10308285163776497,28,1.0,0.3527418984213541,-0.004728318958560233,0.9346613447744417,0.20066889632107024
4,408102,0.8,0,100,2,500,200,-10,5.142691383230874,5.007927689131597,0.24639175257731966,94,1.0,0.329209396915842,0.20474791698575787,0.9769011044391677,0.7424749163879598
5,508102,0.8,0,100,2,500,200,-10,2.273301514229142,2.2396892553291883,0.10435663627152986,8,1.0,0.18851410317201242,0.23299431739718768,0.9782369737329885,0.4816053511705686
6,608102,0.8,0,100,2,500,200,-10,2.6553305809994083,2.8944303111325156,0.23283858998144707,0,1.0,0.2997206554384059,0.2048804217730356,0.9608956258455411,0.5250836120401338
7,708102,0.8,0,100,2,500,200,-10,6.841793876376307,10.20875450340334,0.14985308521057786,80,0.7666666666666667,0.44555360012163453,0.10684982965293377,0.9656563619577155,0.8561872909698997
8,808102,0.8,0,100,2,500,200,-10,1.5421204371107777,1.6398368358454969,0.2806603773584906,289,1.0,0.33766221490636267,0.15126786658407282,0.9757322041599827,0.21070234113712374
9,908102,0.8,0,100,2,500,200,-10,1.4237429520234883,2.472985740396849,0.4561855670103092,6,1.0,0.3459550318182041,0.12883795948122995,0.9735133742522404,0.32441471571906355
10,1008102,0.8,0,100,2,500,200,-10,5.061496854527764,6.882813820394244,0.14626865671641795,24,0.9266666666666666,0.30692227570321373,0.21157996847561253,0.9747117296843752,0.9531772575250836
11,1108102,0.8,0,100,2,500,200,-10,2.050037670903926,1.7440425254254426,0.429,41,1.0,0.38668783622208586,0.16219087633380858,0.9781654985316426,0.33444816053511706
12,1208102,0.8,0,100,2,500,200,-10,1.4722914885222527,1.2382317430915264,0.13406156901688182,43,1.0,0.3724614066732618,-0.004772473359228648,0.9561427842196575,0.2608695652173913
13,1308102,0.8,0,100,2,500,200,-10,8.540210289555526,12.699162071634081,0.46097814776274715,21,1.0,0.19259059789070818,0.22967839379648816,0.9709495655834885,0.9230769230769231
14,1408102,0.8,0,100,2,500,200,-10,1.7555791686974953,1.8592519340334936,0.32675044883303417,228,1.0,0.3043443143932482,0.02936387063475961,0.9533023418283495,0.3411371237458194
15,1508102,0.8,0,100,2,500,200,-10,1.8339795522115507,2.083427631782627,0.4135254988913526,20,1.0,0.3172621814174441,0.3217583531508268,0.9745233901860125,0.30434782608695654
16,1608102,0.8,0,100,2,500,200,-10,2.5000508720583197,1.9901971523412514,0.15521064301552107,26,1.0,0.4052212678294338,0.19109694609688713,0.9617658204139623,0.47157190635451507
17,1708102,0.8,0,100,2,500,200,-10,1.8113100366879504,1.820433024333172,0.3290258449304175,101,1.0,0.26160329309948616,0.23846699603892435,0.9588484391129712,0.14715719063545152
18,1808102,0.8,0,100,2,500,200,-10,5.946016003470411,7.616623280542308,0.13293650793650785,18,1.0,0.26895800633360734,0.18640336007839572,0.9567183609575282,0.7792642140468228
19,1908102,0.8,0,100,2,500,200,-10,1.7012303458627418,2.1308807992434,0.28774193548387095,140,1.0,0.18364369909005232,0.10766028636019148,0.9551336504880609,0.29431438127090304
20,2008102,0.8,0,100,2,500,200,-10,4.8546333330977145,3.8430603418143394,0.27142857142857135,16,1.0,0.10244109051835575,0.15191276858739788,0.9437828839488469,0.49498327759197325
21,2108102,0.8,0,100,2,500,200,-10,6.795704950169531,5.600357113673173,0.21758241758241756,14,1.0,0.43726325321674514,0.32401861206788624,0.9671807636872681,0.9765886287625418
22,2208102,0.8,0,100,2,500,200,-10,1.9059731881070945,2.578069490263626,0.3951367781155015,14,1.0,0.17929575986865956,0.1051939456512663,0.9412540265161674,0.3712374581939799
23,2308102,0.8,0,100,2,500,200,-10,2.640632767768631,2.6487912653776013,0.32128099173553715,17,1.0,0.08126001072063839,0.08221985054558399,0.9391187652306002,0.2709030100334448
24,2408102,0.8,0,100,2,500,200,-10,1.6917689544650873,1.2329651899160605,0.2985971943887775,16,1.0,0.2985123000596503,0.13853254773175858,0.9677278537335935,0.33444816053511706
25,2508102,0.8,0,100,2,500,200,-10,3.1639670470734735,5.008470436605238,0.09931840311587149,16,0.9733333333333334,0.2559814434715718,0.046575850196283734,0.9425625232093929,0.9364548494983278
26,2608102,0.8,0,100,2,500,200,-10,3.343171185456176,2.414127980994652,0.20503909643788007,13,1.0,0.38004853013971523,0.0852840678737143,0.9391288280958472,0.7157190635451505
27,2708102,0.8,0,100,2,500,200,-10,2.3414855484287376,1.659307887367807,0.0853413654618474,12,1.0,0.2570197369320544,0.11801882781811981,0.9540027462247437,0.4214046822742475
28,2808102,0.8,0,100,2,500,200,-10,6.832133636518373,8.611925881793706,0.2840790842872008,22,1.0,0.30741322915169156,0.1281911924931116,0.9637464802426727,0.8060200668896321
29,2908102,0.8,0,100,2,500,200,-10,2.1254808476882365,2.7173397967109314,0.26162260711030083,7,1.0,0.3214489389539568,0.18164667488720146,0.965469826541509,0.5384615384615384
0,10102,1.0,0,100,2,500,200,-10,2.0026001938528584,1.0344400149929798,0.32026768642447423,8,1.0,0.23107143163909327,0.09122148164951428,0.9300103816921381,0.23076923076923078
1,110102,1.0,0,100,2,500,200,-10,1.7821958161743974,1.821460858000511,0.3121951219512195,20,1.0,0.3077741695284397,0.07106072596018417,0.9438242248156441,0.39464882943143814
2,210102,1.0,0,100,2,500,200,-10,0.685018200174691,0.7077829636047527,0.1779324055666003,35,1.0,0.18538493365056577,0.13623235427519326,0.9532749819549095,0.0
3,310102,1.0,0,100,2,500,200,-10,2.737374700822026,2.498602534132959,0.4894366197183098,69,1.0,0.1654539147605615,0.26719004997035584,0.9538150758888653,0.4816053511705686
4,410102,1.0,0,100,2,500,200,-10,0.8732254002096838,1.1181211971080975,0.15054835493519436,6,1.0,0.21203071542089194,0.030245756617774622,0.9701223481162798,0.033444816053511704
5,510102,1.0,0,100,2,500,200,-10,5.05470812549301,4.977331774755551,0.3960511033681765,6,1.0,0.3953309370835931,0.13112457187335996,0.9548620636680981,0.45484949832775917
6,610102,1.0,0,100,2,500,200,-10,3.4309175437507147,2.7495936417165043,0.4732690622261174,6,1.0,0.40016907324410983,0.29320351697455493,0.975989945441543,0.44481605351170567
7,710102,1.0,0,100,2,500,200,-10,3.5422148337843966,3.4115463925947043,0.25762045231071784,31,1.0,0.1978127577463231,0.06952405055385313,0.955369738027682,0.6321070234113713
8,810102,1.0,0,100,2,500,200,-10,3.369988920053365,7.864941755397372,0.3362637362637363,264,0.9066666666666666,0.4166329651590413,0.2201924501423384,0.9741538358580171,0.6020066889632107
9,910102,1.0,0,100,2,500,200,-10,1.1776123864893093,1.0518666213259447,0.47934678194044184,85,1.0,0.3543420427274175,0.1971331742279437,0.9599570716032205,0.1505016722408027
10,1010102,1.0,0,100,2,500,200,-10,1.8770869132575136,1.854192944098749,0.16276703967446593,16,1.0,0.32900966050389746,0.3722621653251203,0.9699369556813491,0.3010033444816054
11,1110102,1.0,0,100,2,500,200,-10,3.113257243115293,2.5330832781469117,0.3802177858439202,28,1.0,0.38902930735534064,0.06954303988546173,0.9639436295977863,0.4882943143812709
12,1210102,1.0,0,100,2,500,200,-10,2.5832894730657467,1.6081086926768622,0.1616266944734098,11,1.0,0.17325917715477726,0.15980794946724813,0.9531243929778817,0.3779264214046823
13,1310102,1.0,0,100,2,500,200,-10,2.31702084553536,1.4190735103595282,0.414572864321608,2,1.0,0.19247239874289582,0.009877603414527852,0.9369463782383427,0.36789297658862874
14,1410102,1.0,0,100,2,500,200,-10,3.3330210252725125,3.3052048635841484,0.1736585365853658,12,0.6266666666666667,0.1434107084371722,0.14659442966051672,0.934023427442118,0.6688963210702341
15,1510102,1.0,0,100,2,500,200,-10,4.417654472204914,5.082842756435925,0.22089552238805973,11,0.98,0.17730112416868285,0.08664943425925134,0.9287744729182696,0.9364548494983278
16,1610102,1.0,0,100,2,500,200,-10,6.615650298404061,4.6270848719569315,0.35210008936550496,12,1.0,0.30789954321390406,0.09966620460338534,0.9618667669725696,0.5585284280936454
17,1710102,1.0,0,100,2,500,200,-10,5.169320433565873,9.019250918940127,0.24539877300613497,87,0.8533333333333334,0.46186501487665416,0.2719336160988154,0.972564152195949,0.7658862876254181
18,1810102,1.0,0,100,2,500,200,-10,1.6666189847458523,1.6592193910312674,0.1407151095732411,19,1.0,0.24495439501171212,0.029832884541071296,0.9340950044524903,0.3076923076923077
19,1910102,1.0,0,100,2,500,200,-10,2.9941098338284373,3.5850685124034385,0.4320594479830149,16,1.0,0.2892959787491018,0.08139894634607449,0.9624703729867988,0.5819397993311036
20,2010102,1.0,0,100,2,500,200,-10,1.492892168926534,2.644276227160706,0.2225300092336103,300,0.5466666666666666,0.39621574658031267,0.17990805619780634,0.9619785560581808,0.45484949832775917
21,2110102,1.0,0,100,2,500,200,-10,0.9780369325216403,1.5282728729464257,0.10248447204968936,2,1.0,0.23082158685766208,0.08796602471841294,0.957251724919088,0.0903010033444816
22,2210102,1.0,0,100,2,500,200,-10,5.349355081898788,4.18573057806736,0.41299790356394134,35,1.0,0.5762463223648423,0.19801457454731014,0.9662774231970035,0.5886287625418061
23,2310102,1.0,0,100,2,500,200,-10,1.290042820609257,1.3079610834114674,0.2874449339207048,12,1.0,0.19879433661640647,0.04745353173454119,0.9426547213384373,0.25752508361204013
24,2410102,1.0,0,100,2,500,200,-10,1.7550831864328693,1.6797044446857319,0.22048780487804873,10,1.0,0.43721330643324824,0.15682982718495633,0.9628673366979806,0.2608695652173913
25,2510102,1.0,0,100,2,500,200,-10,2.5768509000277757,1.6149979182291647,0.17526777020447906,1,1.0,0.401225501414009,0.1896348413447464,0.9683018402779011,0.38461538461538464
26,2610102,1.0,0,100,2,500,200,-10,1.124434206273892,1.0387308251466265,0.555956678700361,230,1.0,0.13133337386020558,0.0013245944844599152,0.9414510073029052,0.1806020066889632
27,2710102,1.0,0,100,2,500,200,-10,2.5243109451332737,2.124318447070571,0.3224719101123596,10,1.0,0.3563401054108629,0.1941231954790324,0.9754841492176702,0.47157190635451507
28,2810102,1.0,0,100,2,500,200,-10,2.2582834063227573,1.6146996498792436,0.13358070500927635,46,1.0,0.16803429122197594,0.08763395328523395,0.950094815954211,0.41471571906354515
29,2910102,1.0,0,100,2,500,200,-10,5.092898816890744,4.178851479293051,0.44081632653061226,5,1.0,0.3670221641546813,0.12542955884897947,0.9537120571103902,0.5819397993311036
0,122,0.0,1,20,2,500,200,-10,1.9466952985149397,1.827191928301653,0.2368932038834952,27,1.0,0.6585512071283416,0.45084872526177433,0.9793139285366061,0.23076923076923078
1,100122,0.0,1,20,2,500,200,-10,2.653222146442828,2.582794908477712,0.21206030150753763,55,1.0,0.5210689444937447,0.3099768436386163,0.9740888835192406,0.5183946488294314
2,200122,0.0,1,20,2,500,200,-10,1.515199532675627,1.4678767177951078,0.16284403669724773,18,1.0,0.6991639933783519,0.433584274380075,0.9779429907656187,0.3277591973244147
3,300122,0.0,1,20,2,500,200,-10,2.7122499578281087,2.438192351880885,0.2710706150341685,31,1.0,0.6318523154687166,0.20767631929610725,0.9766381277975708,0.3779264214046823
4,400122,0.0,1,20,2,500,200,-10,2.192232979301395,2.459720746936998,0.17714884696016778,18,1.0,0.6304526370945225,0.10073746902924925,0.9752155529560336,0.46488294314381273
5,500122,0.0,1,20,2,500,200,-10,2.5815280674877497,2.9159818057332676,0.19689621726479145,300,1.0,0.3064644517603871,0.1688028621907476,0.9592143529672774,0.7023411371237458
6,600122,0.0,1,20,2,500,200,-10,1.4732243649881895,1.443178024986227,0.12794268167860798,7,1.0,0.5561757407764946,0.3881289379637341,0.9825088549705062,0.1705685618729097
7,700122,0.0,1,20,2,500,200,-10,1.0339318073676993,1.010821738541879,0.2654867256637168,300,1.0,0.4594815828606628,0.15313640637343462,0.9597217791028415,0.1605351170568562
8,800122,0.0,1,20,2,500,200,-10,1.2198727463161287,1.1989737286843596,0.15733590733590733,26,1.0,0.4358179688187717,0.10159818489246181,0.9595921143715871,0.12040133779264214
