fast_share,softlimit,run,vol_ratio,spread_ratio,max_drawdown,mm_panic_ratio
0.6,10,13,1.0443268261740732,1.081265863775667,0.08348294434470387,1.0
0.6,10,14,0.8616027247520004,0.9023283881460076,0.08390022675736968,1.0
0.6,10,15,1.0437594392975098,0.8567178173641781,0.09569377990430622,1.0
0.6,10,16,1.0845546088458515,1.1404536870580384,0.1276127612761277,1.0
0.6,10,17,1.3587070153581537,1.3300029452418385,0.14739884393063582,1.0
0.6,10,18,1.265475652986538,1.2445913450000936,0.09633911368015415,1.0
0.6,10,19,1.2940700587868559,1.1143490194380523,0.1602040816326531,1.0
0.7,10,0,0.8816210104788454,0.8372207720810709,0.08848614072494666,1.0
0.7,10,1,1.751468958220026,1.2994726711253384,0.08439201451905623,1.0
0.7,10,2,1.0859982934611576,1.0039472944262204,0.09561752988047817,1.0
0.7,10,3,0.9547491748744283,1.215726686811518,0.09511111111111113,1.0
0.7,10,4,0.9561511382146763,1.0842715563583714,0.1641025641025641,1.0
0.7,10,5,1.3041513979084614,1.0830025423035812,0.11710794297352342,1.0
0.7,10,6,1.0674263109454107,1.165274763270599,0.11098654708520185,1.0
0.7,10,7,1.3461897736001107,0.9939926675812235,0.1260945709281962,1.0
0.7,10,8,1.3540859582642348,1.5057974305047472,0.08846918489065599,1.0
0.7,10,9,0.8533923706338443,0.8973283465760105,0.11991434689507496,1.0
0.7,10,10,1.6740476861663296,1.3143333588612738,0.13946280991735538,1.0
0.7,10,11,1.5557939630617121,1.5019207856218264,0.08639863130881102,1.0
0.7,10,12,1.3441639276467485,1.310912125776835,0.11924882629107984,1.0
0.7,10,13,0.8647434230994921,0.9194346687984408,0.09825528007346192,1.0
0.7,10,14,1.038892882954636,1.1190951174425583,0.11893764434180136,1.0
0.7,10,15,1.1915395873463872,1.3102745209670321,0.1251348435814456,1.0
0.7,10,16,0.9608052861144523,1.209487465386377,0.10174717368961965,1.0
0.7,10,17,1.1697271782868195,1.283254745593072,0.0946073793755913,1.0
0.7,10,18,0.9801070540610374,0.8745138356218711,0.1251448435689455,1.0
0.7,10,19,1.0495568148047119,1.0834962670333526,0.15928270042194087,1.0
0.8,10,0,0.9661183759245063,1.186905464106112,0.14480587618048266,1.0
0.8,10,1,1.2192054978717806,1.170268439369148,0.10761421319796949,1.0
0.8,10,2,1.0090745853197325,1.1134017494951602,0.13850687622789778,1.0
0.8,10,3,1.0427310603888127,1.5794071325719363,0.10218978102189792,1.0
0.8,10,4,1.0743846695933863,1.0665757414247172,0.09596928982725528,1.0
0.8,10,5,1.1294643120549133,1.3589300106800684,0.10628019323671498,1.0
0.8,10,6,1.4289675392992607,1.226748134118812,0.12588116817724068,1.0
0.8,10,7,1.0295172126384473,0.9281357747819573,0.11696522655426773,1.0
0.8,10,8,1.0834981813782067,1.3269616763541134,0.10264550264550268,1.0
0.8,10,9,0.9521670754501252,0.7373117880259569,0.06399317406143344,1.0
0.8,10,10,1.119233293867267,1.1205710754185216,0.10831721470019344,1.0
0.8,10,11,1.4030549154782361,1.4909034898887794,0.12449799196787141,1.0
0.8,10,12,0.8884636230839151,0.946047916354648,0.11850311850311857,1.0
0.8,10,13,1.4716199463398054,1.0719106770956968,0.09330985915492954,1.0
0.8,10,14,1.05734738209591,1.5364943326054332,0.09949748743718599,1.0
0.8,10,15,0.9363243846574654,1.2000521051016562,0.1072234762979684,1.0
0.8,10,16,1.3153827695455629,1.191683576233345,0.10049261083743845,1.0
0.8,10,17,1.198260848530407,1.243208491144825,0.10416666666666667,1.0
0.8,10,18,1.2660138620713535,1.1358943552931118,0.10586011342155012,1.0
0.8,10,19,1.291871617221045,1.3860576904306392,0.098677517802645,1.0
0.9,10,0,1.0807814763494277,0.8961625351279162,0.08318890814558066,1.0
0.9,10,1,1.0994302324046208,1.1511816888389028,0.08731808731808738,1.0
0.9,10,2,1.2681001964681748,1.1567068334867474,0.08911819887429644,1.0
0.9,10,3,1.514188522165157,1.1571355655475535,0.08034934497816597,1.0
0.9,10,4,0.8153798676106543,1.0518938774663695,0.10585817060637202,1.0
0.9,10,5,1.0827439032142514,1.125948445122229,0.09738219895287956,1.0
0.9,10,6,1.2049265983844306,1.2972032267369227,0.054600606673407534,1.0
0.9,10,7,0.8851883886237308,0.8362700264618289,0.10829268292682921,1.0
0.9,10,8,1.0161934900945782,1.0455853461374829,0.17779783393501808,1.0
0.9,10,9,1.4057764026223867,1.1040270736742208,0.10500490677134448,1.0
0.9,10,10,0.9325882248055269,1.1098151447426228,0.10851063829787237,1.0
0.9,10,11,1.149059086665066,1.1188403003661176,0.09763033175355447,1.0
0.9,10,12,1.3909854516676912,1.0126535362941431,0.1152647975077881,1.0
0.9,10,13,0.9872034629247288,1.0129535806128245,0.10152740341419585,1.0
0.9,10,14,1.1815649905214696,1.1802918604335404,0.10500490677134448,1.0
0.9,10,15,1.0116109839205885,1.0287384259200172,0.0963302752293578,1.0
0.9,10,16,1.6520392702494076,1.4077531892078763,0.1346534653465346,1.0
0.9,10,17,1.156655074728717,1.0717029361535477,0.1708449396471681,1.0
0.9,10,18,1.1729594530937437,1.154306381785292,0.1149068322981366,1.0
0.9,10,19,1.1451995245556155,1.2054994490656463,0.12336448598130843,1.0
1.0,10,0,0.9582551104210635,0.9118112964174484,0.1051020408163265,1.0
1.0,10,1,1.235573604092862,1.1471935494610324,0.0932203389830509,1.0
1.0,10,2,0.8862444633843465,1.2060172424528506,0.11157024793388427,1.0
1.0,10,3,1.0355418811610442,1.1818353839593392,0.12195121951219512,1.0
1.0,10,4,1.3364474777998354,1.1253994524647983,0.11472081218274109,1.0
1.0,10,5,1.0574096301218983,1.0300705928004887,0.0941176470588235,1.0
1.0,10,6,1.2012299870221255,1.3538406498777305,0.07821782178217827,1.0
1.0,10,7,0.9715818352552437,0.850845838662944,0.11629881154499154,1.0
1.0,10,8,1.1075462023118974,1.021656024512053,0.09823182711198429,1.0
1.0,10,9,1.300299872817549,1.054099208964334,0.09728308501314632,1.0
1.0,10,10,0.9935177209404593,0.9961618433520918,0.0945674044265594,1.0
1.0,10,11,1.2147373264035692,1.1784237374152198,0.09670781893004121,1.0
1.0,10,12,0.9654442599249655,0.9656877248031466,0.14208242950108468,1.0
1.0,10,13,1.472165818756291,1.2785702139310982,0.09879032258064513,1.0
1.0,10,14,1.1223485864563096,1.1114137285180712,0.14500941619585692,1.0
1.0,10,15,1.3281181991985462,1.280435700729046,0.1334681496461072,1.0
1.0,10,16,1.2771580804469225,1.336625311073455,0.09780439121756485,1.0
1.0,10,17,1.231268552150082,1.1768905647927728,0.09107635694572222,1.0
1.0,10,18,1.1527065157382113,0.9113499779419947,0.11510031678986278,1.0
1.0,10,19,0.9327681592435648,0.9615071650014736,0.09467455621301783,1.0
0.0,20,0,0.8334850635111003,0.960922841680231,0.10945802337938361,1.0
0.0,20,1,1.2258154214858237,1.2146754666635655,0.16606822262118492,1.0
0.0,20,2,1.5096868521194642,1.6648822817614755,0.11783439490445868,1.0
0.0,20,3,1.1929998271325446,1.6017259374906365,0.10193679918450561,1.0
0.0,20,4,1.3258870336217508,1.1596832984889776,0.12168141592920353,1.0
0.0,20,5,1.158222871790736,0.972811384385321,0.12461059190031153,1.0
0.0,20,6,0.8116002258018212,0.8448861493658726,0.107421875,1.0
0.0,20,7,0.9472838676411732,1.2645421538572166,0.10273224043715853,1.0
0.0,20,8,1.5588885818563498,2.1163208489151493,0.16043755697356435,1.0
0.0,20,9,1.825163564602998,1.8788448478728519,0.19473684210526318,1.0
0.0,20,10,1.0967131856315062,1.0339303883702087,0.0887245841035121,1.0
0.0,20,11,1.3023187769538236,1.2247850762291845,0.10843373493975894,1.0
0.0,20,12,0.9757040396164232,0.8490027084916755,0.0970873786407767,1.0
0.0,20,13,0.9502599833261427,1.0885935901018282,0.10051813471502594,1.0
0.0,20,14,1.1750754929442173,1.299585460168849,0.13160733549083067,1.0
0.0,20,15,1.2530032328079288,1.2681938140776485,0.10059171597633139,1.0
0.0,20,16,0.875483302463682,0.9309251417613001,0.14169570267131232,1.0
0.0,20,17,1.014843176196412,1.0188873229048692,0.10901001112347064,1.0
0.0,20,18,1.5960721096321022,1.2571379432269445,0.09504550050556122,1.0
0.0,20,19,0.9490557189149026,0.952915281793055,0.09967141292442491,1.0
0.1,20,0,1.1470366773684966,1.325340434942296,0.186046511627907,1.0
0.1,20,1,1.1124274421765192,1.2024402371433693,0.11819116135662898,1.0
0.1,20,2,1.500391221983447,1.3026342855443416,0.09677419354838707,1.0
0.1,20,3,0.9449964438501745,1.1187115542508874,0.12555066079295146,1.0
0.1,20,4,1.1536890804625228,1.2274601830699288,0.10536980749746713,1.0
0.1,20,5,1.6131327522139913,1.4059285001445294,0.11988582302568977,1.0
0.1,20,6,0.9843177166740993,1.0603310554470593,0.11256830601092893,1.0
0.1,20,7,0.9715749019291805,0.9985755003335475,0.15628539071347675,1.0
0.1,20,8,0.9563564338362203,0.9257124447086835,0.09561752988047817,1.0
0.1,20,9,1.1018186555060625,0.8920995262716315,0.08253205128205127,1.0
0.1,20,10,1.139321279545599,1.1251921786245767,0.10263929618768329,1.0
0.1,20,11,0.9514863323635465,0.9523348890776718,0.0993975903614457,1.0
0.1,20,12,1.2955755476129625,1.1131893962834838,0.13656884875846495,1.0
0.1,20,13,1.1111726506834059,1.3461398193021248,0.1048034934497816,1.0
0.1,20,14,1.1010309663199747,1.49953548774648,0.10649627263045792,1.0
0.1,20,15,1.1196206805412943,0.9945676657207755,0.1061032863849765,1.0
0.1,20,16,1.1427090608804233,1.1243875924366098,0.10652173913043475,1.0
0.1,20,17,1.7907205955390828,1.2758169708767193,0.09353905496624881,1.0
0.1,20,18,1.2842926309690657,1.342309878530605,0.11527093596059117,1.0
0.1,20,19,1.4312536036299084,1.2047952544386142,0.09107806691449812,1.0
0.2,20,0,1.1311636545767048,1.0814852862422244,0.1049382716049383,1.0
0.2,20,1,1.0873095925516565,1.1036714293480234,0.10068426197458454,1.0
0.2,20,2,0.9878948368606453,1.0957193024123302,0.09416195856873823,1.0
0.2,20,3,1.0822863598205832,1.3236666630338934,0.11751904243743211,1.0
0.2,20,4,1.0863997719253768,0.878543277449792,0.09374999999999993,1.0
0.2,20,5,1.8707655014513516,1.8075012416244638,0.10446137105549519,1.0
0.2,20,6,0.9713537895580668,1.064102622378473,0.1045685279187817,1.0
0.2,20,7,1.5029111630608907,1.4485874231749412,0.09697508896797158,1.0
0.2,20,8,0.925041766540695,1.0960757378089383,0.1103678929765887,1.0
0.2,20,9,1.241187661276793,1.015107875587967,0.0946428571428571,1.0
0.2,20,10,0.9350922739874525,1.1694243619329174,0.10307017543859655,1.0
0.2,20,11,1.737931784513055,1.623015208357764,0.1411889596602972,1.0
0.2,20,12,1.5551246788759432,1.2100136629342448,0.13130352045670787,1.0
0.2,20,13,1.426573530110376,1.4549249063170917,0.09980237154150205,1.0
0.2,20,14,1.114711923801671,1.1994761655849129,0.09723643807574206,1.0
0.2,20,15,1.2269574505593404,1.0325874920259337,0.0980769230769231,1.0
0.2,20,16,1.1010186513998812,1.0700528970682108,0.11475409836065574,1.0
0.2,20,17,1.2086060948142474,1.1323689859746846,0.09099526066350705,1.0
0.2,20,18,1.2855772444322866,1.3062366393751421,0.09543147208121833,1.0
0.2,20,19,0.8173787200363847,0.8225270429079818,0.07669616519174038,1.0
0.3,20,0,1.4026074465685576,1.4327247911643537,0.1533923303834809,1.0
0.3,20,1,1.2425190037043723,1.4632932147053686,0.10610932475884235,1.0
0.3,20,2,1.0068581982992553,0.9417489909864937,0.0946691176470588,1.0
0.3,20,3,1.3523963845911922,1.296076609979081,0.11695278969957087,1.0
0.3,20,4,1.3009601785588096,1.3124810630006032,0.0957230142566192,1.0
0.3,20,5,0.8878508301723355,1.3731032059678783,0.12030905077262684,1.0
0.3,20,6,1.0125585277450027,1.1076076197236764,0.12252042007001167,1.0
0.3,20,7,1.1971247634887252,1.0283525739863286,0.10622009569377985,1.0
0.3,20,8,1.0136214386794788,1.071606719040898,0.12317327766179538,1.0
0.3,20,9,1.2244183216683433,1.4067878323038931,0.12302483069977418,1.0
0.3,20,10,1.0679485354083027,1.5961106669236913,0.16302186878727626,1.0
0.3,20,11,0.8312813329192884,1.056257397598691,0.11086956521739133,1.0
0.3,20,12,1.3632740254231355,1.318486842768442,0.1622760800842993,1.0
0.3,20,13,1.0283288509519175,0.717082719048203,0.10099188458070335,1.0
0.3,20,14,1.3251431264265794,1.4304166945185004,0.09602327837051398,1.0
0.3,20,15,1.2757399101766347,1.1482148757053798,0.09886714727085473,1.0
0.3,20,16,1.5636619014483193,1.4688988089425625,0.10274669379450656,1.0
0.3,20,17,1.2188562369667555,1.1388528475389648,0.09245122985581006,1.0
0.3,20,18,1.191605445903926,1.159813144842718,0.11678004535147389,1.0
0.3,20,19,1.0964217794668416,1.0814344520487877,0.13072625698324025,1.0
0.4,20,0,0.9856302413154131,1.071853214241825,0.1311475409836066,1.0
0.4,20,1,1.0903551938120486,1.125792379362508,0.1076923076923077,1.0
0.4,20,2,1.4361916337562564,1.1807348321303728,0.1193737769080235,1.0
0.4,20,3,1.2319681035053491,1.4019289075075874,0.08893280632411067,1.0
0.4,20,4,1.300835444511892,1.2315598295223387,0.09944237918215604,1.0
0.4,20,5,1.3712022976763814,1.3733390235975302,0.1472392638036809,1.0
0.4,20,6,0.9246586652755774,0.9548841181470065,0.15451895043731784,1.0
0.4,20,7,1.382003084111628,1.483293204373114,0.14001986097318778,1.0
0.4,20,8,0.9470928287476595,0.9347163169743478,0.09845559845559836,1.0
0.4,20,9,1.052425448354638,0.9708184302802487,0.09787234042553195,1.0
0.4,20,10,1.403311424864991,1.1895670296494587,0.09302325581395349,1.0
0.4,20,11,0.9814787201341697,0.863937370738606,0.12121212121212122,1.0
0.4,20,12,1.037952024500551,1.1046030056843228,0.0955347871235722,1.0
0.4,20,13,0.6643682640730193,0.8777805848053654,0.10831509846827139,1.0
0.4,20,14,1.2094613053880878,1.292640302549556,0.09892262487757096,1.0
0.4,20,15,1.327673303057332,1.2453901700503465,0.11567164179104483,1.0
0.4,20,16,1.4505340383465704,1.1083682259558485,0.1356275303643724,1.0
0.4,20,17,1.1856304505582806,1.2096738970665737,0.13765182186234812,1.0
0.4,20,18,0.940678933783815,1.141829890512598,0.1048128342245989,1.0
0.4,20,19,1.6173125974564284,1.7666549116462635,0.09980237154150205,1.0
0.5,20,0,1.0622645380730533,1.1812405261093846,0.10599999999999994,1.0
0.5,20,1,0.8556744044289069,0.8421459072140565,0.11074918566775233,1.0
0.5,20,2,1.2993542120107786,1.2945151689977152,0.11053719008264466,1.0
0.5,20,3,0.8871393747002722,1.0054684844095656,0.09020044543429838,1.0
0.5,20,4,1.0060873972362714,1.2352356640643,0.1008492569002123,1.0
0.5,20,5,0.9722879870705711,1.2844665389469818,0.12330097087378644,1.0
0.5,20,6,1.0993027405007214,1.0952579639847115,0.11538461538461539,1.0
0.5,20,7,1.0307437607486933,1.1658833426671864,0.20543806646525672,1.0
0.5,20,8,0.8504621896168036,1.0671026521207376,0.10285714285714283,1.0
0.5,20,9,1.1295980831250418,1.2995480399984658,0.09236031927023955,1.0
0.5,20,10,1.2484707482537714,1.1679714018644196,0.11258955987717502,1.0
0.5,20,11,1.2381058942174379,1.1470092407313788,0.12137486573576797,1.0
0.5,20,12,1.285468511165037,1.2369645654974315,0.09845559845559836,1.0
0.5,20,13,1.18310063290861,1.202775260975584,0.12316715542521989,1.0
0.5,20,14,0.7406576413415014,0.8494488404203604,0.11299435028248588,1.0
0.5,20,15,0.8531568617744297,1.0321577663320711,0.12096774193548386,1.0
0.5,20,16,1.1920405385828103,0.9698367196550519,0.11002178649237467,1.0
0.5,20,17,1.0156202144261626,1.2458621999637716,0.10606060606060606,1.0
0.5,20,18,0.9575066747195161,0.9855457232188399,0.12252964426877476,1.0
0.5,20,19,1.308500970949432,1.3304545348417887,0.13654223968565807,1.0
0.6,20,0,1.2903091837374732,1.115815069306044,0.10171198388721042,1.0
0.6,20,1,1.3312831481159102,1.0721297265942777,0.11918604651162788,1.0
0.6,20,2,1.005137226526956,1.0295753375147396,0.08859470468431775,1.0
0.6,20,3,1.1196217401140618,1.0904425413063719,0.12142152023692002,1.0
0.6,20,4,1.4979899747919603,1.2270053164222854,0.10752688172043011,1.0
0.6,20,5,1.1674942956987955,1.0665177877989303,0.11721224920802543,1.0
0.6,20,6,1.071201529532935,1.292555018757271,0.11246943765281177,1.0
0.6,20,7,0.8640209706206519,0.894051069766681,0.11123853211009177,1.0
0.6,20,8,1.1071053868958771,1.0383888136185204,0.08751139471285331,1.0
0.6,20,9,1.0660408541553783,1.2621296006077765,0.09837837837837832,1.0
0.6,20,10,1.232572000891912,1.1895743452701257,0.10596026490066228,1.0
0.6,20,11,1.2424781477827258,1.0866441535708276,0.11050328227571124,1.0
0.6,20,12,1.1371700500139037,0.9856782766844373,0.09734513274336279,1.0
0.6,20,13,0.8270559767175942,0.9632966138719328,0.14299332697807435,1.0
0.6,20,14,1.0557746535052128,1.0199084030325962,0.1230046948356807,1.0
0.6,20,15,1.1161190348159584,1.1306373575135797,0.10273972602739725,1.0
0.6,20,16,1.3868806785042986,1.121312910997661,0.09560229445506693,1.0
0.6,20,17,1.2278099620398137,1.0561973736780566,0.121505376344086,1.0
0.6,20,18,1.0357053286886018,1.0689847180449252,0.10080645161290322,1.0
0.6,20,19,1.0916909056394435,1.0678884164671472,0.09433962264150943,1.0
0.7,20,0,1.095338513984569,1.210126708360831,0.11978609625668452,1.0
0.7,20,1,1.0232377466822957,0.836865658110264,0.10477178423236523,1.0
0.7,20,2,0.9849453514400466,1.062110810325779,0.08854667949951879,1.0
0.7,20,3,1.2349198700831665,1.2457404721739145,0.1029252437703142,1.0
0.7,20,4,1.4027678626759004,1.111103197378411,0.09537856440511311,1.0
0.7,20,5,1.2298781243327948,0.8985550065128357,0.12087912087912082,1.0
0.7,20,6,1.1346592706938234,1.1524543116364685,0.09407337723424271,1.0
0.7,20,7,1.3471622427289123,1.4176145380790681,0.12499999999999994,1.0
0.7,20,8,1.2888540970723847,1.1325828792904398,0.10368217054263569,1.0
0.7,20,9,1.106987468464885,1.0547133305374197,0.10143442622950812,1.0
0.7,20,10,0.8557377715986798,1.0695012629163656,0.10204081632653061,1.0
0.7,20,11,1.1315576477633762,1.1814742140264993,0.11709844559585489,1.0
0.7,20,12,0.9469007191630197,1.4182511738431476,0.09164969450101833,1.0
0.7,20,13,1.2693317494289913,1.276689860706162,0.07923497267759566,1.0
0.7,20,14,1.5232258383141482,1.492791534956759,0.10707269155206278,1.0
0.7,20,15,0.6050986486338435,0.766852826291918,0.11123348017621139,1.0
0.7,20,16,1.3672497525332061,1.3416911154465234,0.1213017751479291,1.0
0.7,20,17,1.0966105431656,1.0545486546412908,0.12342079689018466,1.0
0.7,20,18,1.0508945751868295,0.8848658194592688,0.10542797494780788,1.0
0.7,20,19,0.9462392523324364,0.9975448617730002,0.10418604651162794,1.0
0.8,20,0,1.1040146328782037,1.204489701535012,0.16310679611650483,1.0
0.8,20,1,0.9067528498677323,0.969793343675395,0.11272321428571423,1.0
0.8,20,2,0.7966334228599676,0.9963477513954458,0.12937062937062932,1.0
0.8,20,3,1.0390941964146905,0.9324146315468262,0.10079051383399212,1.0
0.8,20,4,1.3333899243889407,1.248745049648589,0.1043129388164494,1.0
0.8,20,5,0.9701456010516135,1.282141700093824,0.09720785935884184,1.0
0.8,20,6,1.0979459101993425,1.10159229994303,0.1160337552742616,1.0
0.8,20,7,1.5472641396811602,1.1680375232448348,0.10215053763440853,1.0
0.8,20,8,0.9667296710876082,1.1002371400435078,0.11111111111111102,1.0
0.8,20,9,1.401828390865187,1.123490962406499,0.10763209393346379,1.0
0.8,20,10,1.0314014636366358,1.007707138130506,0.10040983606557374,1.0
0.8,20,11,1.030249755179226,1.1847259658311993,0.11996066863323503,1.0
0.8,20,12,1.05361820781219,1.1136131941792884,0.09378084896347483,1.0
0.8,20,13,1.1519323294388324,1.1497184093865662,0.08747514910536777,1.0
0.8,20,14,1.2758820796179318,1.3560674317747736,0.11166500498504489,1.0
0.8,20,15,1.1864513663788088,1.1372917080540987,0.12487992315081653,1.0
0.8,20,16,0.9831249806595106,1.0839485832143954,0.1477832512315271,1.0
0.8,20,17,1.243093499223574,1.0667875174799086,0.10873786407766993,1.0
0.8,20,18,1.0530472988247064,0.9968538637185369,0.11345939933259179,1.0
0.8,20,19,1.1323995996989251,0.9872620218003102,0.09979209979209988,1.0
0.9,20,0,0.9377692469437026,1.0706544640122924,0.10596707818930037,1.0
0.9,20,1,1.1140439480583344,0.8813437833411837,0.13607594936708853,1.0
0.9,20,2,1.0458153917827806,1.2666648855118938,0.12136409227683058,1.0
0.9,20,3,1.006112295338454,0.9684860459782726,0.1523316062176166,1.0
0.9,20,4,1.4312349226795578,1.5017445560245113,0.1018518518518519,1.0
0.9,20,5,1.2542735131110005,1.4770411642560288,0.11670235546038549,1.0
0.9,20,6,1.4233107362039477,1.5615739158204618,0.09251559251559258,1.0
0.9,20,7,1.1908087055526186,1.0546039385319204,0.20497512437810939,1.0
0.9,20,8,1.5028137618154753,1.2384539173288707,0.11207834602829174,1.0
0.9,20,9,1.300360371305839,0.9780233356556474,0.1390937829293994,1.0
0.9,20,10,0.9414827714768154,1.1159857968217304,0.14777777777777776,1.0
0.9,20,11,1.2727973310779044,1.1862438789628516,0.10886319845857416,1.0
0.9,20,12,1.626185107109011,1.5824263825511529,0.10121457489878542,1.0
0.9,20,13,0.8821692757141308,0.9434061799134533,0.09854423292273233,1.0
0.9,20,14,0.9975937859974604,1.2453983395606256,0.18283963227783456,1.0
0.9,20,15,1.168851841930762,1.0734917422722117,0.1053122087604846,1.0
0.9,20,16,1.2017130627595503,0.9906103089212955,0.14607843137254908,1.0
0.9,20,17,0.901440435751069,1.092873627998246,0.1050228310502282,1.0
0.9,20,18,1.0594217817318274,1.0946462517864095,0.07903055848261327,1.0
0.9,20,19,1.0686857105491854,1.3612639246147114,0.11422172452407618,1.0
1.0,20,0,1.0197606305085318,1.1727739532581112,0.10717614165890028,1.0
1.0,20,1,0.9292785789108194,0.8162813898237897,0.08530405405405413,1.0
1.0,20,2,1.1376560333659533,1.189757277961083,0.1045685279187817,1.0
1.0,20,3,1.1922768714220449,1.2041920912804696,0.16815920398009956,1.0
1.0,20,4,1.1923475418458873,1.028359720462035,0.12413108242303872,1.0
1.0,20,5,1.0170679901488573,1.331770699695783,0.13026052104208416,1.0
1.0,20,6,1.1189548861679293,1.075390519781155,0.10613437195715682,1.0
1.0,20,7,1.1014659726639087,0.9968435339637812,0.11342155009451796,1.0
1.0,20,8,1.4820837495808055,1.3556205786661848,0.10030090270812438,1.0
1.0,20,9,1.171354908108001,1.1044671235171455,0.14031620553359686,1.0
1.0,20,10,1.087085055450575,1.131250369658717,0.1032370953630796,1.0
1.0,20,11,0.8894310474962276,0.9957475656814169,0.11352885525070955,1.0
1.0,20,12,1.1627792856867771,1.4222255125896341,0.0932944606413995,1.0
1.0,20,13,1.372522661198825,1.033788090025109,0.08561020036429864,1.0
1.0,20,14,0.8952472597918162,1.0277800099395054,0.11078140454995043,1.0
1.0,20,15,1.073552338546457,1.0276473020310666,0.1436058700209644,1.0
1.0,20,16,1.2755255163938761,1.1838059603767637,0.10651499482936914,1.0
1.0,20,17,0.8707488447059072,1.079276339211788,0.120855614973262,1.0
1.0,20,18,1.262444443751732,1.1179028688290715,0.10531400966183581,1.0
1.0,20,19,1.0577286611438639,0.9469324221089827,0.11846001974333663,1.0
0.0,50,0,1.6657981738425198,1.9690329254029277,0.10569948186528501,1.0
0.0,50,1,0.7467142191951492,0.9362101923435714,0.10198019801980195,1.0
0.0,50,2,1.4556324269546579,1.4599848505846154,0.0774719673802242,1.0
0.0,50,3,1.567015446586959,1.5797904080561092,0.10079051383399212,1.0
0.0,50,4,1.2020522681003287,1.2228639965019648,0.15191053122087603,1.0
0.0,50,5,1.3548171534640758,1.4551172320724222,0.11764705882352944,1.0
0.0,50,6,1.7611409074689002,2.238332690651346,0.12818003913894332,1.0
0.0,50,7,0.9146352561675501,0.8957081981262841,0.11273957158962795,1.0
0.0,50,8,1.5180129688429842,2.189473525463373,0.13799999999999998,0.9633333333333334
0.0,50,9,1.466069743369256,1.4312286508958156,0.12813102119460498,1.0
0.0,50,10,1.5178737841695544,1.5221668508347401,0.13572854291417175,1.0
0.0,50,11,2.4262560747878186,2.1764814301406554,0.11053180396246098,1.0
0.0,50,12,1.5366236460346807,1.5836906451133002,0.11300448430493268,1.0
0.0,50,13,1.7429021406119871,1.6177937696809308,0.10830324909747292,1.0
0.0,50,14,1.6565866672069542,1.6809747831920359,0.1628865979381443,1.0
0.0,50,15,1.0757112982212758,1.0979734164487105,0.10869565217391304,1.0
0.0,50,16,1.908038196235115,1.6975389464357964,0.11002921129503405,1.0
0.0,50,17,1.115526162471958,0.9810327978379713,0.10277492291880781,1.0
0.0,50,18,1.473611176594323,2.031212117606109,0.11799999999999997,0.9833333333333333
0.0,50,19,1.819927438599563,1.913686054926766,0.09065420560747667,1.0
0.1,50,0,1.9255025037628348,1.8297167248139432,0.13406156901688182,1.0
0.1,50,1,2.432402368606628,3.04442619074532,0.11368421052631576,1.0
0.1,50,2,1.4562259716268275,1.6515804987604812,0.11247443762781187,1.0
0.1,50,3,1.0759390611248525,1.1379630551988063,0.09190172884440408,1.0
0.1,50,4,1.8569058981768165,2.253505376738422,0.10061601642710484,1.0
0.1,50,5,1.1188514348882417,1.1031589135505284,0.12944983818770225,1.0
0.1,50,6,1.3155958873283187,1.3048724714004099,0.09936575052854114,1.0
0.1,50,7,1.0390083403043497,1.1227061957190858,0.10691823899371071,1.0
0.1,50,8,0.9602485975758276,0.9942849815847531,0.1073219658976931,1.0
0.1,50,9,1.4530532469694861,1.422657307105454,0.11707317073170732,1.0
0.1,50,10,0.7846777531179264,0.7482258702392613,0.12412993039443158,1.0
0.1,50,11,1.4278203096109487,1.4512465314404583,0.0966386554621849,1.0
0.1,50,12,1.2243414932397796,1.808905601771391,0.10559662090813093,1.0
0.1,50,13,2.034004753098049,2.0639402351419993,0.11770428015564197,0.9666666666666667
0.1,50,14,0.9656279645137749,0.999495443153258,0.1115745568300313,1.0
0.1,50,15,1.010603744752812,1.0061724626422135,0.10362694300518134,1.0
0.1,50,16,1.3157150731018339,1.3897974350743496,0.09321266968325789,1.0
0.1,50,17,1.5160797630192828,1.534051580261476,0.1069958847736626,1.0
0.1,50,18,1.7351592685035846,2.223617022055818,0.12255406797116367,1.0
0.1,50,19,0.9974778972702242,1.13596058476413,0.08682008368200834,1.0
0.2,50,0,1.1098706556816074,1.0994471097472858,0.09065934065934071,1.0
0.2,50,1,2.0430217500980548,1.857017707769499,0.15231788079470207,1.0
0.2,50,2,1.346037578699132,1.4590788459890314,0.10482180293501048,1.0
0.2,50,3,1.8892121975490264,1.5580283917560724,0.11716621253405987,1.0
0.2,50,4,1.1073796306188897,1.2822434017212974,0.09288537549407119,1.0
0.2,50,5,1.579425005849232,1.3178989218936024,0.09408341416100863,1.0
0.2,50,6,0.8719497224628152,0.9892382613750993,0.09306569343065683,1.0
0.2,50,7,1.1423368841774801,0.9778474638778514,0.14166666666666664,1.0
0.2,50,8,1.2913758193778728,1.4756739396602545,0.11142857142857146,1.0
0.2,50,9,1.5088252508955688,2.1199187216199737,0.10604453870625663,1.0
0.2,50,10,0.9644350101951576,0.9582060869896508,0.09737827715355797,1.0
0.2,50,11,1.3101039675482085,1.5647509575805578,0.1884200196270854,1.0
0.2,50,12,1.4552362850591782,1.5631369066257979,0.0976602238046795,0.9933333333333333
0.2,50,13,1.1641723114585514,0.9286001320437417,0.09137055837563451,1.0
